pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,left_original_y_slider_carriage_reference_v1_5,no,,72.600000,5.0,ok,
base_plate_1200x900x15,right_original_y_slider_carriage_reference_v1_5,no,,72.600000,5.0,ok,
base_plate_1200x900x15,left_corrected_slider_binding_assembly_v1_5,no,,96.600000,5.0,ok,
base_plate_1200x900x15,right_corrected_slider_binding_assembly_v1_5,no,,96.600000,5.0,ok,
xz_adapter_plate_simplified,left_original_y_slider_carriage_reference_v1_5,no,,472.155441,5.0,ok,
xz_adapter_plate_simplified,right_original_y_slider_carriage_reference_v1_5,no,,437.967761,5.0,ok,
xz_adapter_plate_simplified,left_corrected_slider_binding_assembly_v1_5,no,,322.000000,5.0,ok,
xz_adapter_plate_simplified,right_corrected_slider_binding_assembly_v1_5,no,,322.000000,5.0,ok,
scan_tube_holder,left_original_y_slider_carriage_reference_v1_5,no,,350.178526,5.0,ok,
scan_tube_holder,right_original_y_slider_carriage_reference_v1_5,no,,593.043000,5.0,ok,
scan_tube_holder,left_corrected_slider_binding_assembly_v1_5,no,,221.562632,5.0,ok,
scan_tube_holder,right_corrected_slider_binding_assembly_v1_5,no,,492.229621,5.0,ok,
barcode_scanner_mount_bracket,left_original_y_slider_carriage_reference_v1_5,no,,322.628269,5.0,ok,
barcode_scanner_mount_bracket,right_original_y_slider_carriage_reference_v1_5,no,,600.007500,5.0,ok,
barcode_scanner_mount_bracket,left_corrected_slider_binding_assembly_v1_5,no,,191.300314,5.0,ok,
barcode_scanner_mount_bracket,right_corrected_slider_binding_assembly_v1_5,no,,497.323647,5.0,ok,
photoelectric_sensor_mount_bracket,left_original_y_slider_carriage_reference_v1_5,no,,409.265879,5.0,ok,
photoelectric_sensor_mount_bracket,right_original_y_slider_carriage_reference_v1_5,no,,479.080953,5.0,ok,
photoelectric_sensor_mount_bracket,left_corrected_slider_binding_assembly_v1_5,no,,273.597076,5.0,ok,
photoelectric_sensor_mount_bracket,right_corrected_slider_binding_assembly_v1_5,no,,377.041589,5.0,ok,
left_y_axis_module,left_original_y_slider_carriage_reference_v1_5,yes,,,5.0,allowed_mount_contact,expected slider/carriage binding mount contact
left_y_axis_module,right_original_y_slider_carriage_reference_v1_5,no,,932.820176,5.0,ok,
left_y_axis_module,left_corrected_slider_binding_assembly_v1_5,no,,19.353010,5.0,ok,
left_y_axis_module,right_corrected_slider_binding_assembly_v1_5,no,,828.046365,5.0,ok,
right_y_axis_module,left_original_y_slider_carriage_reference_v1_5,no,,996.751224,5.0,ok,
right_y_axis_module,right_original_y_slider_carriage_reference_v1_5,yes,,,5.0,allowed_mount_contact,expected slider/carriage binding mount contact
right_y_axis_module,left_corrected_slider_binding_assembly_v1_5,no,,856.969777,5.0,ok,
right_y_axis_module,right_corrected_slider_binding_assembly_v1_5,no,,19.353010,5.0,ok,
x_axis_module_on_gantry,left_original_y_slider_carriage_reference_v1_5,no,,160.310409,5.0,ok,
x_axis_module_on_gantry,right_original_y_slider_carriage_reference_v1_5,no,,131.811999,5.0,ok,
x_axis_module_on_gantry,left_corrected_slider_binding_assembly_v1_5,yes,,,5.0,allowed_mount_contact,expected slider/carriage binding mount contact
x_axis_module_on_gantry,right_corrected_slider_binding_assembly_v1_5,yes,,,5.0,allowed_mount_contact,expected slider/carriage binding mount contact
z_axis_module,left_original_y_slider_carriage_reference_v1_5,no,,473.895737,5.0,ok,
z_axis_module,right_original_y_slider_carriage_reference_v1_5,no,,439.118629,5.0,ok,
z_axis_module,left_corrected_slider_binding_assembly_v1_5,no,,331.100000,5.0,ok,
z_axis_module,right_corrected_slider_binding_assembly_v1_5,no,,331.100000,5.0,ok,
input_box_1,left_original_y_slider_carriage_reference_v1_5,no,,196.041730,5.0,ok,
input_box_1,right_original_y_slider_carriage_reference_v1_5,no,,729.936545,5.0,ok,
input_box_1,left_corrected_slider_binding_assembly_v1_5,no,,195.315540,5.0,ok,
input_box_1,right_corrected_slider_binding_assembly_v1_5,no,,633.843167,5.0,ok,
input_box_2,left_original_y_slider_carriage_reference_v1_5,no,,100.460739,5.0,ok,
input_box_2,right_original_y_slider_carriage_reference_v1_5,no,,710.258657,5.0,ok,
input_box_2,left_corrected_slider_binding_assembly_v1_5,no,,81.781171,5.0,ok,
input_box_2,right_corrected_slider_binding_assembly_v1_5,no,,608.520468,5.0,ok,
input_box_3,left_original_y_slider_carriage_reference_v1_5,no,,90.312568,5.0,ok,
input_box_3,right_original_y_slider_carriage_reference_v1_5,no,,708.894463,5.0,ok,
input_box_3,left_corrected_slider_binding_assembly_v1_5,no,,59.600000,5.0,ok,
input_box_3,right_corrected_slider_binding_assembly_v1_5,no,,605.938248,5.0,ok,
input_box_4,left_original_y_slider_carriage_reference_v1_5,no,,91.391247,5.0,ok,
input_box_4,right_original_y_slider_carriage_reference_v1_5,no,,709.032693,5.0,ok,
input_box_4,left_corrected_slider_binding_assembly_v1_5,no,,65.024303,5.0,ok,
input_box_4,right_corrected_slider_binding_assembly_v1_5,no,,606.495804,5.0,ok,
barcode_scanner,left_original_y_slider_carriage_reference_v1_5,no,,354.406052,5.0,ok,
barcode_scanner,right_original_y_slider_carriage_reference_v1_5,no,,578.393162,5.0,ok,
barcode_scanner,left_corrected_slider_binding_assembly_v1_5,no,,218.799566,5.0,ok,
barcode_scanner,right_corrected_slider_binding_assembly_v1_5,no,,474.983421,5.0,ok,
photoelectric_sensor,left_original_y_slider_carriage_reference_v1_5,no,,443.014627,5.0,ok,
photoelectric_sensor,right_original_y_slider_carriage_reference_v1_5,no,,409.015843,5.0,ok,
photoelectric_sensor,left_corrected_slider_binding_assembly_v1_5,no,,304.418725,5.0,ok,
