pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,xz_adapter_plate_simplified,no,,197.500000,5.0,ok,
base_plate_1200x900x15,label_plate_INPUT_1,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_INPUT_2,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_INPUT_3,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_INPUT_4,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,scan_tube_holder,no,,3.000000,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,barcode_scanner_mount_bracket,no,,19.000000,5.0,ok,
base_plate_1200x900x15,photoelectric_sensor_mount_bracket,no,,14.000000,5.0,ok,
base_plate_1200x900x15,label_plate_SCAN,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_A,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_B,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_C,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_D,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_REVIEW,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,control_box_placeholder,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,power_inlet_placeholder,no,,33.000000,5.0,ok,
base_plate_1200x900x15,controller_board_placeholder,no,,3.000000,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_CONTROL_BOX,no,,125.000000,5.0,ok,
base_plate_1200x900x15,label_plate_POWER,no,,75.000000,5.0,ok,
base_plate_1200x900x15,x_axis_motor_driver_placeholder,no,,64.000000,5.0,ok,
base_plate_1200x900x15,y_axis_motor_driver_placeholder,no,,64.000000,5.0,ok,
base_plate_1200x900x15,z_axis_motor_driver_placeholder,no,,64.000000,5.0,ok,
base_plate_1200x900x15,gripper_io_driver_placeholder,no,,64.000000,5.0,ok,
base_plate_1200x900x15,cable_gland_axis_power,no,,14.000000,5.0,ok,
base_plate_1200x900x15,cable_gland_sensor_bus,no,,14.000000,5.0,ok,
base_plate_1200x900x15,cable_gland_limit_switch_bus,no,,14.000000,5.0,ok,
base_plate_1200x900x15,cable_gland_gripper_bus,no,,14.000000,5.0,ok,
base_plate_1200x900x15,emergency_stop_placeholder,no,,12.000000,5.0,ok,
base_plate_1200x900x15,label_plate_E_STOP,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,label_plate_WARNING,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,transparent_guard_frame_placeholder,yes,,,5.0,allowed_mount_contact,whitelisted expected mount/contact pair
base_plate_1200x900x15,cable_chain_x_axis_placeholder,no,,100.000000,5.0,ok,
base_plate_1200x900x15,z_axis_vertical_cable_loop,no,,115.000000,5.0,ok,
base_plate_1200x900x15,gripper_short_service_cable,no,,115.000000,5.0,ok,
base_plate_1200x900x15,barcode_scanner_vertical_service_loop,no,,89.000000,5.0,ok,
