pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,left_y_carriage_main_adapter_plate_v1_1,no,,89.000000,5.0,ok,
base_plate_1200x900x15,right_y_carriage_main_adapter_plate_v1_1,no,,89.000000,5.0,ok,
base_plate_1200x900x15,left_x_beam_end_mount_v1_1,no,,175.000000,5.0,ok,
base_plate_1200x900x15,right_x_beam_end_mount_v1_1,no,,175.000000,5.0,ok,
base_plate_1200x900x15,left_boxed_gantry_side_bracket_v1_1,no,,107.000000,5.0,ok,
base_plate_1200x900x15,right_boxed_gantry_side_bracket_v1_1,no,,107.000000,5.0,ok,
base_plate_1200x900x15,gantry_joint_mounting_fastener_patterns_v1_1,no,,123.000000,5.0,ok,
xz_adapter_plate_simplified,left_y_carriage_main_adapter_plate_v1_1,no,,399.052490,5.0,ok,
xz_adapter_plate_simplified,right_y_carriage_main_adapter_plate_v1_1,no,,364.537913,5.0,ok,
xz_adapter_plate_simplified,left_x_beam_end_mount_v1_1,no,,342.000000,5.0,ok,
xz_adapter_plate_simplified,right_x_beam_end_mount_v1_1,no,,342.000000,5.0,ok,
xz_adapter_plate_simplified,left_boxed_gantry_side_bracket_v1_1,no,,320.000000,5.0,ok,
xz_adapter_plate_simplified,right_boxed_gantry_side_bracket_v1_1,no,,320.000000,5.0,ok,
xz_adapter_plate_simplified,gantry_joint_mounting_fastener_patterns_v1_1,no,,367.824554,5.0,ok,shape_distance
scan_tube_holder,left_y_carriage_main_adapter_plate_v1_1,no,,287.342931,5.0,ok,
scan_tube_holder,right_y_carriage_main_adapter_plate_v1_1,no,,527.561333,5.0,ok,
scan_tube_holder,left_x_beam_end_mount_v1_1,no,,277.486504,5.0,ok,
scan_tube_holder,right_x_beam_end_mount_v1_1,no,,530.470320,5.0,ok,
scan_tube_holder,left_boxed_gantry_side_bracket_v1_1,no,,223.875769,5.0,ok,
scan_tube_holder,right_boxed_gantry_side_bracket_v1_1,no,,492.138558,5.0,ok,
scan_tube_holder,gantry_joint_mounting_fastener_patterns_v1_1,no,,114.145346,5.0,ok,
barcode_scanner_mount_bracket,left_y_carriage_main_adapter_plate_v1_1,no,,255.445200,5.0,ok,
barcode_scanner_mount_bracket,right_y_carriage_main_adapter_plate_v1_1,no,,532.064141,5.0,ok,
barcode_scanner_mount_bracket,left_x_beam_end_mount_v1_1,no,,220.622415,5.0,ok,
barcode_scanner_mount_bracket,right_x_beam_end_mount_v1_1,no,,521.545060,5.0,ok,
barcode_scanner_mount_bracket,left_boxed_gantry_side_bracket_v1_1,no,,180.793390,5.0,ok,
barcode_scanner_mount_bracket,right_boxed_gantry_side_bracket_v1_1,no,,492.098821,5.0,ok,
barcode_scanner_mount_bracket,gantry_joint_mounting_fastener_patterns_v1_1,no,,104.231713,5.0,ok,
photoelectric_sensor_mount_bracket,left_y_carriage_main_adapter_plate_v1_1,no,,342.217767,5.0,ok,
photoelectric_sensor_mount_bracket,right_y_carriage_main_adapter_plate_v1_1,no,,411.840989,5.0,ok,
photoelectric_sensor_mount_bracket,left_x_beam_end_mount_v1_1,no,,310.207995,5.0,ok,
photoelectric_sensor_mount_bracket,right_x_beam_end_mount_v1_1,no,,409.553415,5.0,ok,
photoelectric_sensor_mount_bracket,left_boxed_gantry_side_bracket_v1_1,no,,270.172167,5.0,ok,
photoelectric_sensor_mount_bracket,right_boxed_gantry_side_bracket_v1_1,no,,374.002674,5.0,ok,
photoelectric_sensor_mount_bracket,gantry_joint_mounting_fastener_patterns_v1_1,no,,92.021737,5.0,ok,
left_y_axis_module,left_y_carriage_main_adapter_plate_v1_1,no,,11.753010,5.0,ok,
left_y_axis_module,right_y_carriage_main_adapter_plate_v1_1,no,,864.900035,5.0,ok,
left_y_axis_module,left_x_beam_end_mount_v1_1,no,,97.926122,5.0,ok,
left_y_axis_module,right_x_beam_end_mount_v1_1,no,,853.436994,5.0,ok,
left_y_axis_module,left_boxed_gantry_side_bracket_v1_1,no,,29.753010,5.0,ok,
left_y_axis_module,right_boxed_gantry_side_bracket_v1_1,no,,826.355980,5.0,ok,
left_y_axis_module,gantry_joint_mounting_fastener_patterns_v1_1,no,,45.753010,5.0,ok,
right_y_axis_module,left_y_carriage_main_adapter_plate_v1_1,no,,928.825586,5.0,ok,
right_y_axis_module,right_y_carriage_main_adapter_plate_v1_1,no,,11.753010,5.0,ok,
right_y_axis_module,left_x_beam_end_mount_v1_1,no,,882.183858,5.0,ok,
right_y_axis_module,right_x_beam_end_mount_v1_1,no,,103.746318,5.0,ok,
right_y_axis_module,left_boxed_gantry_side_bracket_v1_1,no,,855.268903,5.0,ok,
right_y_axis_module,right_boxed_gantry_side_bracket_v1_1,no,,31.310189,5.0,ok,
right_y_axis_module,gantry_joint_mounting_fastener_patterns_v1_1,no,,59.189799,5.0,ok,
x_axis_module_on_gantry,left_y_carriage_main_adapter_plate_v1_1,no,,86.236739,5.0,ok,
x_axis_module_on_gantry,right_y_carriage_main_adapter_plate_v1_1,no,,65.075671,5.0,ok,
x_axis_module_on_gantry,left_x_beam_end_mount_v1_1,no,,9.334896,5.0,ok,
x_axis_module_on_gantry,right_x_beam_end_mount_v1_1,no,,6.665104,5.0,ok,
x_axis_module_on_gantry,left_boxed_gantry_side_bracket_v1_1,yes,,,5.0,allowed_mount_contact,expected gantry joint mount/contact or reinforcement plate contact
x_axis_module_on_gantry,right_boxed_gantry_side_bracket_v1_1,yes,,,5.0,allowed_mount_contact,expected gantry joint mount/contact or reinforcement plate contact
x_axis_module_on_gantry,gantry_joint_mounting_fastener_patterns_v1_1,yes,,,5.0,allowed_mount_contact,expected gantry joint mount/contact or reinforcement plate contact
z_axis_module,left_y_carriage_main_adapter_plate_v1_1,no,,403.471065,5.0,ok,
z_axis_module,right_y_carriage_main_adapter_plate_v1_1,no,,368.506309,5.0,ok,
z_axis_module,left_x_beam_end_mount_v1_1,no,,351.100000,5.0,ok,
z_axis_module,right_x_beam_end_mount_v1_1,no,,351.100000,5.0,ok,
z_axis_module,left_boxed_gantry_side_bracket_v1_1,no,,329.100000,5.0,ok,
z_axis_module,right_boxed_gantry_side_bracket_v1_1,no,,329.100000,5.0,ok,
z_axis_module,gantry_joint_mounting_fastener_patterns_v1_1,no,,7.000000,5.0,ok,
input_box_1,left_y_carriage_main_adapter_plate_v1_1,no,,179.359973,5.0,ok,
input_box_1,right_y_carriage_main_adapter_plate_v1_1,no,,664.488525,5.0,ok,
input_box_1,left_x_beam_end_mount_v1_1,no,,212.049523,5.0,ok,
input_box_1,right_x_beam_end_mount_v1_1,no,,658.098777,5.0,ok,
input_box_1,left_boxed_gantry_side_bracket_v1_1,no,,170.073514,5.0,ok,
input_box_1,right_boxed_gantry_side_bracket_v1_1,no,,624.600672,5.0,ok,
input_box_1,gantry_joint_mounting_fastener_patterns_v1_1,no,,228.779370,5.0,ok,
input_box_2,left_y_carriage_main_adapter_plate_v1_1,no,,67.896981,5.0,ok,
input_box_2,right_y_carriage_main_adapter_plate_v1_1,no,,643.416661,5.0,ok,
input_box_2,left_x_beam_end_mount_v1_1,no,,141.439033,5.0,ok,
input_box_2,right_x_beam_end_mount_v1_1,no,,638.853661,5.0,ok,
input_box_2,left_boxed_gantry_side_bracket_v1_1,no,,74.330344,5.0,ok,
input_box_2,right_boxed_gantry_side_bracket_v1_1,no,,605.579062,5.0,ok,
input_box_2,gantry_joint_mounting_fastener_patterns_v1_1,no,,118.827606,5.0,ok,
input_box_3,left_y_carriage_main_adapter_plate_v1_1,no,,54.120237,5.0,ok,
input_box_3,right_y_carriage_main_adapter_plate_v1_1,no,,642.109025,5.0,ok,
input_box_3,left_x_beam_end_mount_v1_1,no,,138.000000,5.0,ok,
input_box_3,right_x_beam_end_mount_v1_1,no,,638.101089,5.0,ok,
input_box_3,left_boxed_gantry_side_bracket_v1_1,no,,70.000000,5.0,ok,
input_box_3,right_boxed_gantry_side_bracket_v1_1,no,,605.062807,5.0,ok,
input_box_3,gantry_joint_mounting_fastener_patterns_v1_1,no,,86.000000,5.0,ok,
input_box_4,left_y_carriage_main_adapter_plate_v1_1,no,,55.226805,5.0,ok,
input_box_4,right_y_carriage_main_adapter_plate_v1_1,no,,642.203239,5.0,ok,
input_box_4,left_x_beam_end_mount_v1_1,no,,138.003623,5.0,ok,
input_box_4,right_x_beam_end_mount_v1_1,no,,638.101873,5.0,ok,
input_box_4,left_boxed_gantry_side_bracket_v1_1,no,,70.000000,5.0,ok,
input_box_4,right_boxed_gantry_side_bracket_v1_1,no,,605.062807,5.0,ok,
input_box_4,gantry_joint_mounting_fastener_patterns_v1_1,no,,100.498756,5.0,ok,
barcode_scanner,left_y_carriage_main_adapter_plate_v1_1,no,,286.591085,5.0,ok,
barcode_scanner,right_y_carriage_main_adapter_plate_v1_1,no,,510.362077,5.0,ok,
barcode_scanner,left_x_beam_end_mount_v1_1,no,,241.740267,5.0,ok,
barcode_scanner,right_x_beam_end_mount_v1_1,no,,496.562540,5.0,ok,
barcode_scanner,left_boxed_gantry_side_bracket_v1_1,no,,211.156932,5.0,ok,
barcode_scanner,right_boxed_gantry_side_bracket_v1_1,no,,470.407536,5.0,ok,
barcode_scanner,gantry_joint_mounting_fastener_patterns_v1_1,no,,81.485456,5.0,ok,
photoelectric_sensor,left_y_carriage_main_adapter_plate_v1_1,no,,375.532955,5.0,ok,
photoelectric_sensor,right_y_carriage_main_adapter_plate_v1_1,no,,341.586007,5.0,ok,
photoelectric_sensor,left_x_beam_end_mount_v1_1,no,,339.948525,5.0,ok,
photoelectric_sensor,right_x_beam_end_mount_v1_1,no,,340.898812,5.0,ok,
photoelectric_sensor,left_boxed_gantry_side_bracket_v1_1,no,,303.389189,5.0,ok,
photoelectric_sensor,right_boxed_gantry_side_bracket_v1_1,no,,304.381340,5.0,ok,
photoelectric_sensor,gantry_joint_mounting_fastener_patterns_v1_1,no,,64.899923,5.0,ok,
category_A_output_box_4x6,left_y_carriage_main_adapter_plate_v1_1,no,,510.749449,5.0,ok,
category_A_output_box_4x6,right_y_carriage_main_adapter_plate_v1_1,no,,168.344884,5.0,ok,
category_A_output_box_4x6,left_x_beam_end_mount_v1_1,no,,475.782513,5.0,ok,
category_A_output_box_4x6,right_x_beam_end_mount_v1_1,no,,197.101497,5.0,ok,
category_A_output_box_4x6,left_boxed_gantry_side_bracket_v1_1,no,,438.475769,5.0,ok,
category_A_output_box_4x6,right_boxed_gantry_side_bracket_v1_1,no,,137.189650,5.0,ok,
category_A_output_box_4x6,gantry_joint_mounting_fastener_patterns_v1_1,no,,129.634100,5.0,ok,
category_B_output_box_4x6,left_y_carriage_main_adapter_plate_v1_1,no,,719.072319,5.0,ok,
category_B_output_box_4x6,right_y_carriage_main_adapter_plate_v1_1,no,,76.419893,5.0,ok,
category_B_output_box_4x6,left_x_beam_end_mount_v1_1,no,,678.770211,5.0,ok,
category_B_output_box_4x6,right_x_beam_end_mount_v1_1,no,,145.464772,5.0,ok,
category_B_output_box_4x6,left_boxed_gantry_side_bracket_v1_1,no,,646.050308,5.0,ok,
category_B_output_box_4x6,right_boxed_gantry_side_bracket_v1_1,no,,80.622577,5.0,ok,
category_B_output_box_4x6,gantry_joint_mounting_fastener_patterns_v1_1,no,,129.634100,5.0,ok,
category_C_output_box_4x6,left_y_carriage_main_adapter_plate_v1_1,no,,507.670169,5.0,ok,
