pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,rear_fixed_cable_tray,no,,315.317301,5.0,ok,
base_plate_1200x900x15,control_box_cable_gland_stubs,no,,147.394440,5.0,ok,
base_plate_1200x900x15,main_cable_chain_links,no,,318.000000,5.0,ok,
base_plate_1200x900x15,cable_chain_fixed_anchor,no,,215.000000,5.0,ok,
base_plate_1200x900x15,cable_chain_moving_anchor,no,,256.000000,5.0,ok,
base_plate_1200x900x15,moving_flexible_hose_bundle,no,,309.600000,5.0,ok,
base_plate_1200x900x15,cable_clamps,no,,289.000000,5.0,ok,
base_plate_1200x900x15,cable_chain_mounting_tabs_usage,no,,195.000000,5.0,ok,
xz_adapter_plate_simplified,rear_fixed_cable_tray,no,,479.250000,5.0,ok,
xz_adapter_plate_simplified,control_box_cable_gland_stubs,no,,582.429096,5.0,ok,
xz_adapter_plate_simplified,main_cable_chain_links,no,,193.892392,5.0,ok,
xz_adapter_plate_simplified,cable_chain_fixed_anchor,no,,430.319721,5.0,ok,
xz_adapter_plate_simplified,cable_chain_moving_anchor,no,,188.196872,5.0,ok,
xz_adapter_plate_simplified,moving_flexible_hose_bundle,no,,79.600393,5.0,ok,
xz_adapter_plate_simplified,cable_clamps,no,,83.848450,5.0,ok,
xz_adapter_plate_simplified,cable_chain_mounting_tabs_usage,no,,29.250000,5.0,ok,
scan_tube_holder,rear_fixed_cable_tray,no,,518.477155,5.0,ok,
scan_tube_holder,control_box_cable_gland_stubs,no,,650.853572,5.0,ok,
scan_tube_holder,main_cable_chain_links,no,,385.243367,5.0,ok,
scan_tube_holder,cable_chain_fixed_anchor,no,,546.406223,5.0,ok,
scan_tube_holder,cable_chain_moving_anchor,no,,335.416994,5.0,ok,
scan_tube_holder,moving_flexible_hose_bundle,no,,346.813725,5.0,ok,
scan_tube_holder,cable_clamps,no,,327.276580,5.0,ok,
scan_tube_holder,cable_chain_mounting_tabs_usage,no,,243.954422,5.0,ok,
barcode_scanner_mount_bracket,rear_fixed_cable_tray,no,,438.270750,5.0,ok,
barcode_scanner_mount_bracket,control_box_cable_gland_stubs,no,,615.460251,5.0,ok,
barcode_scanner_mount_bracket,main_cable_chain_links,no,,316.803097,5.0,ok,
barcode_scanner_mount_bracket,cable_chain_fixed_anchor,no,,504.143085,5.0,ok,
barcode_scanner_mount_bracket,cable_chain_moving_anchor,no,,272.501835,5.0,ok,
barcode_scanner_mount_bracket,moving_flexible_hose_bundle,no,,288.800225,5.0,ok,
barcode_scanner_mount_bracket,cable_clamps,no,,270.189286,5.0,ok,
barcode_scanner_mount_bracket,cable_chain_mounting_tabs_usage,no,,200.292911,5.0,ok,
photoelectric_sensor_mount_bracket,rear_fixed_cable_tray,no,,477.649453,5.0,ok,
photoelectric_sensor_mount_bracket,control_box_cable_gland_stubs,no,,556.253312,5.0,ok,
photoelectric_sensor_mount_bracket,main_cable_chain_links,no,,294.272921,5.0,ok,
photoelectric_sensor_mount_bracket,cable_chain_fixed_anchor,no,,437.722515,5.0,ok,
photoelectric_sensor_mount_bracket,cable_chain_moving_anchor,no,,238.966525,5.0,ok,
photoelectric_sensor_mount_bracket,moving_flexible_hose_bundle,no,,257.179548,5.0,ok,
photoelectric_sensor_mount_bracket,cable_clamps,no,,236.275263,5.0,ok,
photoelectric_sensor_mount_bracket,cable_chain_mounting_tabs_usage,no,,143.024473,5.0,ok,
left_y_axis_module,rear_fixed_cable_tray,no,,266.548737,5.0,ok,
left_y_axis_module,control_box_cable_gland_stubs,no,,817.945691,5.0,ok,
left_y_axis_module,main_cable_chain_links,no,,585.598832,5.0,ok,
left_y_axis_module,cable_chain_fixed_anchor,no,,768.270805,5.0,ok,
left_y_axis_module,cable_chain_moving_anchor,no,,562.005319,5.0,ok,
left_y_axis_module,moving_flexible_hose_bundle,no,,569.934278,5.0,ok,
left_y_axis_module,cable_clamps,no,,557.592854,5.0,ok,
left_y_axis_module,cable_chain_mounting_tabs_usage,no,,518.371664,5.0,ok,
right_y_axis_module,rear_fixed_cable_tray,no,,305.218151,5.0,ok,
right_y_axis_module,control_box_cable_gland_stubs,no,,155.718541,5.0,ok,
