pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,closed_control_box_housing,no,,45.620719,5.0,ok,
base_plate_1200x900x15,closed_control_box_cable_glands,no,,124.214532,5.0,ok,
base_plate_1200x900x15,closed_control_box_ventilation,no,,107.620119,5.0,ok,
base_plate_1200x900x15,closed_control_box_mounting_brackets,no,,34.033072,5.0,ok,
xz_adapter_plate_simplified,closed_control_box_housing,no,,533.380551,5.0,ok,
xz_adapter_plate_simplified,closed_control_box_cable_glands,no,,651.249808,5.0,ok,
xz_adapter_plate_simplified,closed_control_box_ventilation,no,,607.204506,5.0,ok,
xz_adapter_plate_simplified,closed_control_box_mounting_brackets,no,,526.012179,5.0,ok,
scan_tube_holder,closed_control_box_housing,no,,606.509695,5.0,ok,
scan_tube_holder,closed_control_box_cable_glands,no,,710.375542,5.0,ok,
scan_tube_holder,closed_control_box_ventilation,no,,685.780789,5.0,ok,
scan_tube_holder,closed_control_box_mounting_brackets,no,,595.255584,5.0,ok,
barcode_scanner_mount_bracket,closed_control_box_housing,no,,583.092831,5.0,ok,
barcode_scanner_mount_bracket,closed_control_box_cable_glands,no,,682.792977,5.0,ok,
barcode_scanner_mount_bracket,closed_control_box_ventilation,no,,658.401352,5.0,ok,
barcode_scanner_mount_bracket,closed_control_box_mounting_brackets,no,,572.278123,5.0,ok,
photoelectric_sensor_mount_bracket,closed_control_box_housing,no,,510.887708,5.0,ok,
photoelectric_sensor_mount_bracket,closed_control_box_cable_glands,no,,616.319114,5.0,ok,
photoelectric_sensor_mount_bracket,closed_control_box_ventilation,no,,586.738860,5.0,ok,
photoelectric_sensor_mount_bracket,closed_control_box_mounting_brackets,no,,500.293164,5.0,ok,
left_y_axis_module,closed_control_box_housing,no,,818.852669,5.0,ok,
left_y_axis_module,closed_control_box_cable_glands,no,,887.085465,5.0,ok,
left_y_axis_module,closed_control_box_ventilation,no,,883.306227,5.0,ok,
left_y_axis_module,closed_control_box_mounting_brackets,no,,809.318200,5.0,ok,
right_y_axis_module,closed_control_box_housing,no,,81.165104,5.0,ok,
right_y_axis_module,closed_control_box_cable_glands,no,,174.165104,5.0,ok,
right_y_axis_module,closed_control_box_ventilation,no,,129.105345,5.0,ok,
right_y_axis_module,closed_control_box_mounting_brackets,no,,75.165104,5.0,ok,
x_axis_module_on_gantry,closed_control_box_housing,no,,414.559842,5.0,ok,
x_axis_module_on_gantry,closed_control_box_cable_glands,no,,520.521309,5.0,ok,
x_axis_module_on_gantry,closed_control_box_ventilation,no,,463.807094,5.0,ok,
x_axis_module_on_gantry,closed_control_box_mounting_brackets,no,,411.708434,5.0,ok,
z_axis_module,closed_control_box_housing,no,,499.797819,5.0,ok,
z_axis_module,closed_control_box_cable_glands,no,,610.621085,5.0,ok,
z_axis_module,closed_control_box_ventilation,no,,573.812391,5.0,ok,
z_axis_module,closed_control_box_mounting_brackets,no,,489.509254,5.0,ok,
electric_parallel_gripper,closed_control_box_housing,no,,531.781478,5.0,ok,
electric_parallel_gripper,closed_control_box_cable_glands,no,,639.604206,5.0,ok,
electric_parallel_gripper,closed_control_box_ventilation,no,,604.382280,5.0,ok,
electric_parallel_gripper,closed_control_box_mounting_brackets,no,,521.744324,5.0,ok,
input_box_1,closed_control_box_housing,no,,600.683153,5.0,ok,
input_box_1,closed_control_box_cable_glands,no,,677.902095,5.0,ok,
input_box_1,closed_control_box_ventilation,no,,670.637674,5.0,ok,
input_box_1,closed_control_box_mounting_brackets,no,,590.680328,5.0,ok,
input_box_2,closed_control_box_housing,no,,637.942200,5.0,ok,
input_box_2,closed_control_box_cable_glands,no,,727.929427,5.0,ok,
input_box_2,closed_control_box_ventilation,no,,712.828794,5.0,ok,
input_box_2,closed_control_box_mounting_brackets,no,,627.290403,5.0,ok,
input_box_3,closed_control_box_housing,no,,697.796711,5.0,ok,
input_box_3,closed_control_box_cable_glands,no,,796.248234,5.0,ok,
input_box_3,closed_control_box_ventilation,no,,774.786997,5.0,ok,
input_box_3,closed_control_box_mounting_brackets,no,,686.937588,5.0,ok,
input_box_4,closed_control_box_housing,no,,775.029193,5.0,ok,
input_box_4,closed_control_box_cable_glands,no,,878.601872,5.0,ok,
input_box_4,closed_control_box_ventilation,no,,852.211764,5.0,ok,
input_box_4,closed_control_box_mounting_brackets,no,,764.246851,5.0,ok,
barcode_scanner,closed_control_box_housing,no,,570.784101,5.0,ok,
barcode_scanner,closed_control_box_cable_glands,no,,671.634998,5.0,ok,
barcode_scanner,closed_control_box_ventilation,no,,646.174113,5.0,ok,
barcode_scanner,closed_control_box_mounting_brackets,no,,559.980750,5.0,ok,
photoelectric_sensor,closed_control_box_housing,no,,465.710167,5.0,ok,
photoelectric_sensor,closed_control_box_cable_glands,no,,572.901004,5.0,ok,
photoelectric_sensor,closed_control_box_ventilation,no,,540.054442,5.0,ok,
photoelectric_sensor,closed_control_box_mounting_brackets,no,,455.413834,5.0,ok,
category_A_output_box_4x6,closed_control_box_housing,no,,248.636783,5.0,ok,
category_A_output_box_4x6,closed_control_box_cable_glands,no,,357.828520,5.0,ok,
category_A_output_box_4x6,closed_control_box_ventilation,no,,322.094536,5.0,ok,
category_A_output_box_4x6,closed_control_box_mounting_brackets,no,,239.464507,5.0,ok,
category_B_output_box_4x6,closed_control_box_housing,no,,227.640616,5.0,ok,
category_B_output_box_4x6,closed_control_box_cable_glands,no,,322.515504,5.0,ok,
category_B_output_box_4x6,closed_control_box_ventilation,no,,280.114066,5.0,ok,
category_B_output_box_4x6,closed_control_box_mounting_brackets,no,,221.500000,5.0,ok,
category_C_output_box_4x6,closed_control_box_housing,no,,448.854375,5.0,ok,
category_C_output_box_4x6,closed_control_box_cable_glands,no,,553.851289,5.0,ok,
category_C_output_box_4x6,closed_control_box_ventilation,no,,512.966753,5.0,ok,
category_C_output_box_4x6,closed_control_box_mounting_brackets,no,,440.991213,5.0,ok,
category_D_output_box_4x6,closed_control_box_housing,no,,437.573137,5.0,ok,
category_D_output_box_4x6,closed_control_box_cable_glands,no,,531.720086,5.0,ok,
category_D_output_box_4x6,closed_control_box_ventilation,no,,487.702666,5.0,ok,
category_D_output_box_4x6,closed_control_box_mounting_brackets,no,,431.500000,5.0,ok,
manual_review_bin_2x3,closed_control_box_housing,no,,865.369285,5.0,ok,
manual_review_bin_2x3,closed_control_box_cable_glands,no,,973.904513,5.0,ok,
manual_review_bin_2x3,closed_control_box_ventilation,no,,939.107896,5.0,ok,
manual_review_bin_2x3,closed_control_box_mounting_brackets,no,,855.357820,5.0,ok,
input_box_1_demo_tube_01_purple75,closed_control_box_housing,no,,752.044048,5.0,ok,
input_box_1_demo_tube_01_purple75,closed_control_box_cable_glands,no,,825.620524,5.0,ok,
input_box_1_demo_tube_01_purple75,closed_control_box_ventilation,no,,818.737595,5.0,ok,
input_box_1_demo_tube_01_purple75,closed_control_box_mounting_brackets,no,,742.200276,5.0,ok,
input_box_1_demo_tube_02_yellow100,closed_control_box_housing,no,,669.305797,5.0,ok,
input_box_1_demo_tube_02_yellow100,closed_control_box_cable_glands,no,,744.855187,5.0,ok,
input_box_1_demo_tube_02_yellow100,closed_control_box_ventilation,no,,736.762682,5.0,ok,
input_box_1_demo_tube_02_yellow100,closed_control_box_mounting_brackets,no,,659.373377,5.0,ok,
input_box_1_demo_tube_03_blue75,closed_control_box_housing,no,,620.527397,5.0,ok,
input_box_1_demo_tube_03_blue75,closed_control_box_cable_glands,no,,700.671999,5.0,ok,
input_box_1_demo_tube_03_blue75,closed_control_box_ventilation,no,,689.874807,5.0,ok,
input_box_1_demo_tube_03_blue75,closed_control_box_mounting_brackets,no,,610.351743,5.0,ok,
input_box_1_demo_tube_04_red75,closed_control_box_housing,no,,708.842895,5.0,ok,
input_box_1_demo_tube_04_red75,closed_control_box_cable_glands,no,,789.172510,5.0,ok,
input_box_1_demo_tube_04_red75,closed_control_box_ventilation,no,,778.379888,5.0,ok,
input_box_1_demo_tube_04_red75,closed_control_box_mounting_brackets,no,,698.630983,5.0,ok,
input_box_1_demo_tube_05_purple75,closed_control_box_housing,no,,662.979826,5.0,ok,
input_box_1_demo_tube_05_purple75,closed_control_box_cable_glands,no,,747.613035,5.0,ok,
input_box_1_demo_tube_05_purple75,closed_control_box_ventilation,no,,734.154786,5.0,ok,
input_box_1_demo_tube_05_purple75,closed_control_box_mounting_brackets,no,,652.565131,5.0,ok,
input_box_2_demo_tube_01_purple75,closed_control_box_housing,no,,783.785844,5.0,ok,
input_box_2_demo_tube_01_purple75,closed_control_box_cable_glands,no,,868.665212,5.0,ok,
input_box_2_demo_tube_01_purple75,closed_control_box_ventilation,no,,855.161534,5.0,ok,
input_box_2_demo_tube_01_purple75,closed_control_box_mounting_brackets,no,,773.337733,5.0,ok,
input_box_2_demo_tube_02_yellow100,closed_control_box_housing,no,,704.783832,5.0,ok,
input_box_2_demo_tube_02_yellow100,closed_control_box_cable_glands,no,,792.299975,5.0,ok,
input_box_2_demo_tube_02_yellow100,closed_control_box_ventilation,no,,777.038770,5.0,ok,
