pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
base_plate_1200x900x15,left_original_y_slider_mounting_datum_v1_6,no,,38.000000,5.0,ok,
base_plate_1200x900x15,right_original_y_slider_mounting_datum_v1_6,no,,38.000000,5.0,ok,
base_plate_1200x900x15,left_slider_binding_assembly_v1_6,no,,98.600000,5.0,ok,
base_plate_1200x900x15,right_slider_binding_assembly_v1_6,no,,98.600000,5.0,ok,
xz_adapter_plate_simplified,left_original_y_slider_mounting_datum_v1_6,no,,475.725225,5.0,ok,
xz_adapter_plate_simplified,right_original_y_slider_mounting_datum_v1_6,no,,441.496874,5.0,ok,
xz_adapter_plate_simplified,left_slider_binding_assembly_v1_6,no,,333.000000,5.0,ok,
xz_adapter_plate_simplified,right_slider_binding_assembly_v1_6,no,,333.000000,5.0,ok,
scan_tube_holder,left_original_y_slider_mounting_datum_v1_6,no,,349.923077,5.0,ok,
scan_tube_holder,right_original_y_slider_mounting_datum_v1_6,no,,594.542816,5.0,ok,
scan_tube_holder,left_slider_binding_assembly_v1_6,no,,232.498624,5.0,ok,
scan_tube_holder,right_slider_binding_assembly_v1_6,no,,503.404023,5.0,ok,
barcode_scanner_mount_bracket,left_original_y_slider_mounting_datum_v1_6,no,,325.848124,5.0,ok,
barcode_scanner_mount_bracket,right_original_y_slider_mounting_datum_v1_6,no,,603.603347,5.0,ok,
barcode_scanner_mount_bracket,left_slider_binding_assembly_v1_6,no,,201.231260,5.0,ok,
barcode_scanner_mount_bracket,right_slider_binding_assembly_v1_6,no,,508.093515,5.0,ok,
photoelectric_sensor_mount_bracket,left_original_y_slider_mounting_datum_v1_6,no,,412.819573,5.0,ok,
photoelectric_sensor_mount_bracket,right_original_y_slider_mounting_datum_v1_6,no,,482.700735,5.0,ok,
photoelectric_sensor_mount_bracket,left_slider_binding_assembly_v1_6,no,,284.477714,5.0,ok,
photoelectric_sensor_mount_bracket,right_slider_binding_assembly_v1_6,no,,387.998157,5.0,ok,
left_y_axis_module,left_original_y_slider_mounting_datum_v1_6,yes,,,5.0,allowed_mount_contact,expected datum or X beam support contact
left_y_axis_module,right_original_y_slider_mounting_datum_v1_6,no,,936.820176,5.0,ok,
left_y_axis_module,left_slider_binding_assembly_v1_6,no,,21.353010,5.0,ok,
left_y_axis_module,right_slider_binding_assembly_v1_6,no,,839.091913,5.0,ok,
right_y_axis_module,left_original_y_slider_mounting_datum_v1_6,no,,1000.751224,5.0,ok,
right_y_axis_module,right_original_y_slider_mounting_datum_v1_6,yes,,,5.0,allowed_mount_contact,expected datum or X beam support contact
right_y_axis_module,left_slider_binding_assembly_v1_6,no,,868.013904,5.0,ok,
right_y_axis_module,right_slider_binding_assembly_v1_6,no,,21.353010,5.0,ok,
x_axis_module_on_gantry,left_original_y_slider_mounting_datum_v1_6,no,,162.575975,5.0,ok,
x_axis_module_on_gantry,right_original_y_slider_mounting_datum_v1_6,no,,133.433749,5.0,ok,
x_axis_module_on_gantry,left_slider_binding_assembly_v1_6,no,,0.334896,5.0,allowed_mount_contact,expected datum or X beam support contact
x_axis_module_on_gantry,right_slider_binding_assembly_v1_6,yes,,,5.0,allowed_mount_contact,expected datum or X beam support contact
z_axis_module,left_original_y_slider_mounting_datum_v1_6,no,,477.692474,5.0,ok,
z_axis_module,right_original_y_slider_mounting_datum_v1_6,no,,442.897392,5.0,ok,
z_axis_module,left_slider_binding_assembly_v1_6,no,,342.100000,5.0,ok,
z_axis_module,right_slider_binding_assembly_v1_6,no,,342.100000,5.0,ok,
input_box_1,left_original_y_slider_mounting_datum_v1_6,no,,190.971202,5.0,ok,
input_box_1,right_original_y_slider_mounting_datum_v1_6,no,,732.014344,5.0,ok,
input_box_1,left_slider_binding_assembly_v1_6,no,,194.891175,5.0,ok,
input_box_1,right_slider_binding_assembly_v1_6,no,,644.188303,5.0,ok,
input_box_2,left_original_y_slider_mounting_datum_v1_6,no,,95.760117,5.0,ok,
input_box_2,right_original_y_slider_mounting_datum_v1_6,no,,713.123411,5.0,ok,
input_box_2,left_slider_binding_assembly_v1_6,no,,82.514059,5.0,ok,
input_box_2,right_slider_binding_assembly_v1_6,no,,619.519628,5.0,ok,
input_box_3,left_original_y_slider_mounting_datum_v1_6,no,,87.005747,5.0,ok,
input_box_3,right_original_y_slider_mounting_datum_v1_6,no,,712.000702,5.0,ok,
input_box_3,left_slider_binding_assembly_v1_6,no,,61.600000,5.0,ok,
input_box_3,right_slider_binding_assembly_v1_6,no,,617.082296,5.0,ok,
input_box_4,left_original_y_slider_mounting_datum_v1_6,no,,87.578536,5.0,ok,
input_box_4,right_original_y_slider_mounting_datum_v1_6,no,,712.070923,5.0,ok,
input_box_4,left_slider_binding_assembly_v1_6,no,,66.442231,5.0,ok,
input_box_4,right_slider_binding_assembly_v1_6,no,,617.584464,5.0,ok,
barcode_scanner,left_original_y_slider_mounting_datum_v1_6,no,,357.920173,5.0,ok,
barcode_scanner,right_original_y_slider_mounting_datum_v1_6,no,,582.101237,5.0,ok,
